ID,Product,Status,StatusReason,Purchased,Deactivated,City,State,PostalCode,County,Country,Denomination,DenominationalGroup,TWA,OrganizationClass,StaffUsers,CongregantUsers,HHContributors,UsingOpenInvitationModel,UsingMissionInsite,UsingAccounting,UsingOnlineGiving,UsingBackGroundChecks,UsingPathways,UsingCheckin,UsingMobileCheckin,UsingMinistrySmart,UsingRefreshWebsites
ACACKA2000VR,Realm Connect,Active,,1/10/2019,,Tucker,GA,30084-4411,DeKalb,US,Jewish,Other,140,Church,6,129,83,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA300004,Realm Inform,Active,,7/29/2014,,Pelham,GA,31779-2107,Mitchell,US,Baptist - SBC,Baptist,200,Church,3,0,136,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA30000B,Realm Connect,Active,,6/11/2019,,Marietta,GA,30066-5137,Cobb,US,Methodist - UMC,Methodist,90,Church,5,20,72,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACACKA30000R,Realm Inform,Active,,4/26/2016,,Augusta,GA,30906-5372,Richmond,US,Methodist - UMC,Methodist,90,Church,2,0,78,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA300014,Realm Connect,Active,,5/25/2018,,Brookhaven,GA,30319-2719,DeKalb,US,Presbyterian - PCUSA,Presbyterian,99,Church,3,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA30002P,Realm Inform,Active,,2/16/2022,,Columbus,GA,31904-3502,Muscogee,US,Baptist - SBC,Baptist,600,Church,12,248,364,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACACKA300030,Realm Inform,Active,,9/29/2015,,Athens,GA,30606-2725,Clarke,US,Methodist - UMC,Methodist,89,Church,1,0,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA30003B,Realm Connect,Active,,7/31/2017,,Jackson,GA,30233-6748,Butts,US,Baptist - SBC,Baptist,300,Church,6,73,184,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ACACKA30004B,Realm Connect,Active,,5/9/2019,,Atlanta,GA,30311-2209,Fulton,US,Baptist - Missionary,Baptist,175,Church,2,0,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACACKA400000,Realm Connect,Active,,12/16/2014,,Sandy Springs,GA,30358-1908,NULL,US,Non - Denominational,Non - Denominational,75,Church,8,13,151,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAPRA10023B,Realm Inform,Active,,1/16/2017,,Norcross,GA,30071-2628,Gwinnett,US,Church of God,Church of God,30,Church,1,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAPRA10023D,Realm Connect,Active,,12/4/2019,,Stone Mountain,GA,30088-1901,DeKalb,US,African Methodist Episcopal,AME,300,Church,6,25,441,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAPRA10023H,Realm Inform,Active,,1/7/2020,,Douglasville,GA,30135-2637,Douglas,US,Baptist,Baptist,70,Church,1,6,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACAPRA10057P,Realm Connect,Active,,3/17/2020,,Columbus,GA,31901-2862,Muscogee,US,Christian Methodist Episcopal,Methodist,190,Church,3,1,168,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACG9BA10002X,Realm Connect,Active,,11/11/2020,,Joliet,IL,60435-6099,Will,US,Catholic,Catholic,300,Church,9,2,"1,032",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACG9BA20003E,Realm Connect,Active,,7/28/2016,,Oak Park,IL,60302-2807,Cook,US,Unitarian,Other,300,Church,71,309,428,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ACH8EA1000GY,Realm Inform,Active,,5/7/2013,,San Leandro,CA,94577-2125,Alameda,US,Episcopal,Episcopal and Anglican,101,Church,5,36,106,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACH8EA1000K7,Realm Inform,Active,,10/9/2013,,Castro Valley,CA,94546-3616,Alameda,US,Episcopal,Episcopal and Anglican,150,Church,11,6,146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACH8EA1000QD,Realm Connect,Active,,9/26/2013,,Turlock,CA,95382-0200,Stanislaus,US,Evangelical Covenant,Other,150,Church,8,31,139,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACH8EA1000QX,Realm Connect,Active,,10/13/2020,,Davis,CA,95616-3463,Yolo,US,Episcopal,Episcopal and Anglican,169,Church,6,6,257,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACHFOA20002S,Realm Connect,Active,,8/6/2019,,Ashland,VA,23005-1607,Hanover,US,Methodist - UMC,Methodist,125,Church,10,78,191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA20002T,Realm Connect,Active,,2/17/2017,,Richmond,VA,23230-3818,Richmond City,US,Presbyterian - PCUSA,Presbyterian,120,Church,4,28,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA200036,Realm Connect,Active,,1/28/2020,,McLean,VA,22101-3947,Fairfax,US,Baptist - CBF,Baptist,200,Church,7,82,165,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA20003B,Realm Inform,Active,,10/1/2018,,Reisterstown,MD,21136-1287,Baltimore,US,Methodist - UMC,Methodist,200,Church,9,28,295,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA20003L,Realm Connect,Active,,6/30/2016,,Silver Spring,MD,20910-4657,Montgomery,US,Episcopal,Episcopal and Anglican,95,Church,12,130,205,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA20007R,Realm Multiply,Active,,10/9/2017,,Spotsylvania,VA,22551-2473,Spotsylvania,US,Assembly of God,Assembly of God,800,Church,17,119,362,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ACHFOA2000AL,Realm Connect,Active,,10/4/2016,,Silver Spring,MD,20904-6033,Montgomery,US,Christian Missionary Alliance,Other,200,Church,22,86,128,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
ACHFOA2000OR,Realm Multiply,Active,,6/29/2017,,Alexandria,VA,22308-1602,Fairfax,US,Methodist - UMC,Methodist,500,Church,17,343,447,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ACHFOA2000RP,Realm Inform,Active,,10/9/2014,,Mount Joy,PA,17552-9759,Lancaster,US,Assembly of God,Assembly of God,120,Church,5,1,47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA2000XD,Realm Connect,Active,,7/30/2020,,Franconia,VA,22310-2542,Fairfax,US,Episcopal,Episcopal and Anglican,50,Church,4,25,41,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA20016J,Realm Connect,Active,,11/8/2017,,Glen Allen,VA,23059-5738,Henrico,US,Methodist - UMC,Methodist,500,Church,19,312,490,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
ACHFOA20016N,Realm Multiply,Active,,1/24/2018,,Richmond,VA,23223-1300,Henrico,US,Non - Denominational,Non - Denominational,160,Church,9,157,145,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA2001F7,Realm Connect,Active,,4/29/2021,,Baltimore,MD,21217-4202,Baltimore City,US,Episcopal,Episcopal and Anglican,100,Church,7,35,255,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACHFOA2001I7,Realm Connect,Active,,4/17/2017,,Riverdale,MD,20737-2112,NULL,US,Church of God in Christ,Church of God in Christ,700,Church,5,0,521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACL6OA106AI4,Realm Connect,Active,,4/21/2020,,Pe Ell,WA,98572,NULL,US,Assembly of God,Assembly of God,100,Church,4,11,73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACP42A300000,Realm Inform,Active,,2/22/2016,,Fayetteville,NC,28302-0443,Cumberland,US,Non - Denominational,Non - Denominational,50,Church,1,1,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACP42A3000G7,Realm Connect,Active,,4/24/2019,,Abingdon,VA,24210-2808,Washington,US,Episcopal,Episcopal and Anglican,125,Church,9,1,145,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACP42A3000M8,Realm Connect,Active,,6/27/2013,,Fayetteville,NC,28314-5841,Cumberland,US,Baptist - SBC,Baptist,250,Church,7,15,108,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ACP42A3000MX,Realm Connect,Active,,11/5/2015,,Fayetteville,NC,28305-5031,Cumberland,US,Episcopal,Episcopal and Anglican,200,Church,5,128,185,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACP42A400013,Realm Connect,Active,,1/9/2020,,Chesapeake,VA,23323-1819,Chesapeake City,US,Baptist,Baptist,125,Church,3,25,188,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACRJVA20008J,Realm Connect,Active,,1/13/2021,,Sikeston,MO,63801-5044,Scott,US,Christian Ch. Disc. of Christ,Other,100,Church,4,38,34,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACRJVA2000E5,Realm Inform,Active,,2/6/2013,,Lees Summit,MO,64086-5834,Jackson,US,Baptist - SBC,Baptist,70,Church,1,0,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACRJVA2000E6,Realm Connect,Active,,8/14/2017,,West Memphis,AR,72303-1835,Crittenden,US,Baptist - SBC,Baptist,275,Church,10,44,354,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
ACSS0A2000EI,Realm Connect,Active,,3/5/2019,,Chesapeake,VA,23320-3903,Chesapeake City,US,Baptist - SBC,Baptist,"2,000",Church,37,897,"1,394",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000H5,Realm Multiply,Active,,11/20/2017,,Memphis,TN,38018,Shelby,US,Assembly of God,Assembly of God,900,Church,24,87,524,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ACVMZA1000HL,Realm Connect,Active,,8/1/2016,,Memphis,TN,38187-0309,Shelby,US,Presbyterian,Presbyterian,80,Church,9,13,84,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000KM,Realm Connect,Active,,7/26/2017,,Waynesboro,MS,39367-2793,Wayne,US,Baptist - SBC,Baptist,160,Church,1,0,173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000KQ,Realm Connect,Active,,9/14/2016,,Madison,MS,39110-7991,Madison,US,Episcopal,Episcopal and Anglican,225,Church,5,5,387,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000NN,Realm Inform,Active,,6/2/2016,,Mobile,AL,36608-3131,Mobile,US,Baptist - Conservative,Baptist,50,Church,2,0,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000NR,Realm Connect,Active,,12/12/2019,,Daleville,AL,36322-2105,Dale,US,Baptist,Baptist,100,Church,2,15,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000OM,Realm Connect,Active,,1/29/2021,,Meridian,MS,39301-4022,Lauderdale,US,Christian Ch. Disc. of Christ,Other,75,Church,3,45,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACVMZA1000ON,Realm Connect,Active,,12/9/2019,,Biloxi,MS,39532-2009,Harrison,US,Pentecostal - UPCI,Pentecostal,540,Church,27,207,459,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000OY,Realm Connect,Active,,3/18/2019,,Pascagoula,MS,39568-0371,Jackson,US,Methodist - UMC,Methodist,180,Church,14,13,240,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000QB,Realm Inform,Active,,10/24/2017,,Spanish Fort,AL,36527-5060,Baldwin,US,Presbyterian,Presbyterian,130,Church,13,28,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000QS,Realm Connect,Active,,7/10/2020,,Hattiesburg,MS,39401-3833,Forrest,US,Episcopal,Episcopal and Anglican,135,Church,10,60,186,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACVMZA1000R5,Realm Inform,Active,,2/21/2014,,Columbiana,AL,35051-3885,Shelby,US,Baptist - SBC,Baptist,125,Church,1,1,68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000RI,Realm Connect,Active,,8/10/2017,,Pinson,AL,35126-2599,Jefferson,US,Baptist - SBC,Baptist,125,Church,24,7,101,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000RJ,Realm Connect,Active,,12/1/2020,,Montgomery,AL,36110-1928,Montgomery,US,Baptist - SBC,Baptist,100,Church,2,23,60,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACVMZA1000UX,Realm Connect,Active,,4/5/2016,,Hoover,AL,35242-4613,Shelby,US,Christian Ch. Disc. of Christ,Other,175,Church,10,109,191,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000V1,Realm Connect,Active,,1/10/2017,,Jacksonville,AL,36265-2122,Calhoun,US,Methodist - UMC,Methodist,200,Church,6,99,176,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000V5,Realm Connect,Active,,7/9/2020,,Prattville,AL,36066-5557,Autauga,US,Baptist - SBC,Baptist,300,Church,11,73,290,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACVMZA1000V7,Realm Inform,Active,,2/28/2017,,Birmingham,AL,35214-3499,Jefferson,US,Baptist - Independent,Baptist,75,Church,2,0,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000VF,Realm Connect,Active,,9/17/2020,,Moundville,AL,35474-0306,Hale,US,Baptist - Independent,Baptist,150,Church,3,18,224,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ACVMZA1000VG,Realm Connect,Active,,10/10/2018,,Deville,LA,71328,NULL,US,Baptist - SBC,Baptist,200,Church,10,139,185,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
ACVMZA1000VV,Realm Connect,Active,,10/24/2019,,Hueytown,AL,35023-5767,Jefferson,US,Baptist,Baptist,150,Church,9,108,414,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ACVMZA1000VW,Realm Multiply,Active,,9/11/2017,,Birmingham,AL,35242-6902,Shelby,US,Baptist - SBC,Baptist,350,Church,35,321,416,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
ACVMZA1000WJ,Realm Inform,Active,,2/5/2020,,Alexandria,AL,36250-5599,Calhoun,US,Baptist - Independent,Baptist,150,Church,7,20,85,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA1000WM,Realm Inform,Active,,10/14/2014,,Leeds,AL,35094-2175,Jefferson,US,Presbyterian - PCUSA,Presbyterian,25,Church,1,0,45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACVMZA10015S,Realm Connect,Active,,8/7/2020,,Shreveport,LA,71129-2606,Caddo,US,Baptist - Independent,Baptist,450,Church,10,28,337,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ACWI7A100000,Realm Connect,Active,,9/13/2017,,Chesterfield,VA,23838-2936,Chesterfield,US,Baptist - SBC,Baptist,300,Church,6,31,198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ACWI7A2000BM,Realm Connect,Active,,2/13/2017,,Cary,NC,27513-9683,Wake,US,Non - Denominational,Non - Denominational,500,Church,7,196,237,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ACWI7A2000C0,Realm Connect,Active,,7/19/2016,,Staunton,VA,24401-4205,Staunton City,US,Episcopal,Episcopal and Anglican,250,Church,8,132,303,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ACYEKA10005M,Realm Connect,Active,,9/18/2017,,Port Charlotte,FL,33952-1423,Charlotte,US,Assembly of God,Assembly of God,250,Church,8,49,241,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
ACYEKA1000US,Realm Connect,Active,,9/5/2017,,Hilliard,FL,32046-7312,Nassau,US,Baptist - SBC,Baptist,125,Church,9,5,137,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A20000E,Realm Connect,Active,,10/6/2017,,Lodi,CA,95242-9669,San Joaquin,US,Non - Denominational,Non - Denominational,800,Church,27,173,583,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
ADAF0A20000J,Realm Inform,Active,,12/23/2013,,Moreno Valley,CA,92553-8055,Riverside,US,Baptist - SBC,Baptist,200,Church,7,43,140,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
ADAF0A20000W,Realm Office,Active,,3/3/2021,,Burlington,ON,L7N 3J2,NULL,Canada,Pentecostal - Asmbly of Canada,Pentecostal,347,Denominational Office,49,69,488,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ADAF0A20001B,Realm Connect,Active,,5/17/2018,,Palm Springs,CA,92262-5662,Riverside,US,Episcopal,Episcopal and Anglican,190,Church,10,85,288,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A30001H,Realm Connect,Active,,3/5/2019,,Sacramento,CA,95842-3327,Sacramento,US,African Methodist Episcopal,AME,99,Church,1,2,79,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A30001S,Realm Inform,Active,,12/21/2015,,Fenton,MI,48430-2322,Genesee,US,Episcopal,Episcopal and Anglican,125,Church,5,5,101,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A40000D,Realm Inform,Active,,11/28/2018,,Palo Alto,CA,94301-1721,Santa Clara,US,Episcopal,Episcopal and Anglican,110,Church,1,0,129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A40000E,Realm Connect,Active,,10/31/2018,,Carmel,CA,93923-8572,Monterey,US,Episcopal,Episcopal and Anglican,120,Church,7,3,254,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A40000I,Realm Connect,Active,,1/10/2019,,Rancho Cucamonga,CA,91737-4282,San Bernardino,US,Nazarene,Other,125,Church,10,37,91,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ADAF0A40000R,Realm Connect,Active,,1/6/2019,,Hercules,CA,94547-3801,Contra Costa,US,Church of God - TN (COGT),Church of God,150,Church,8,25,56,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
ADAF0A500008,Realm Inform,Active,,5/19/2020,,Marshall,MI,49068-1186,Calhoun,US,Episcopal,Episcopal and Anglican,100,Church,5,0,91,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A60000A,Realm Inform,Active,,1/6/2017,,Davis,CA,95616-0904,Yolo,US,Methodist - UMC,Methodist,150,Church,4,2,132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADAF0A60000Q,Realm Connect,Active,,10/10/2018,,Orange,CA,92865-2921,Orange,US,Lutheran - Missouri Synod,Lutheran,450,Church,25,592,462,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AG2H8A100006,Realm Connect,Active,,9/10/2014,,Hillsborough,NC,27278-7927,Orange,US,Baptist - SBC,Baptist,375,Church,19,179,208,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AG2H8A10000Q,Realm Inform,Active,,1/3/2012,,Goldsboro,NC,27530-5816,Wayne,US,Non - Denominational,Non - Denominational,150,Church,2,18,82,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AG2H8A100012,Realm Connect,Active,,8/5/2020,,Hampton,VA,23669-3504,Hampton City,US,Baptist - CBF,Baptist,190,Church,3,63,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AG2H8A20000W,Realm Connect,Active,,2/20/2017,,Greenville,NC,27858-6749,Pitt,US,Pentecostal-Int Holiness IPHC,Pentecostal,95,Church,16,21,212,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AGFERA400000,Realm Connect,Active,,12/18/2018,,Virginia Beach,VA,23456-3918,Virginia Beach City,US,Non - Denominational,Non - Denominational,189,Church,9,146,44,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AGFERA500010,Realm Connect,Active,,1/17/2017,,Chapel Hill,NC,27516-4122,Chatham,US,Presbyterian - PCUSA,Presbyterian,150,Church,11,75,211,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA600004,Realm Connect,Active,,3/17/2020,,Yorktown,VA,23693-3821,York,US,Episcopal,Episcopal and Anglican,100,Church,6,0,75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA60000B,Realm Connect,Active,,1/7/2019,,Supply,NC,28462-5968,Brunswick,US,Methodist - UMC,Methodist,125,Church,11,149,227,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA60000S,Realm Inform,Active,,4/28/2014,,Chester,VA,23831-5332,Chesterfield,US,Baptist - SBC,Baptist,100,Church,4,18,49,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA700005,Realm Inform,Active,,5/8/2018,,Daleville,VA,24083-3656,NULL,US,Methodist - UMC,Methodist,95,Church,1,0,102,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA70000A,Realm Connect,Active,,9/17/2018,,Chesapeake,VA,23322-2313,Chesapeake City,US,Baptist,Baptist,350,Church,26,455,476,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AGFERA70000W,Realm Inform,Active,,4/28/2020,,Beaufort,NC,28516-2152,Carteret,US,Baptist - SBC,Baptist,100,Church,4,1,68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA700012,Realm Connect,Active,,11/16/2017,,Carolina Beach,NC,28428-1559,New Hanover,US,Episcopal,Episcopal and Anglican,110,Church,12,42,103,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AGFERA70001E,Realm Connect,Active,,5/2/2017,,Scottsville,VA,24590-3500,Fluvanna,US,Baptist - SBC,Baptist,200,Church,20,105,153,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AGFERA70001N,Realm Inform,Active,,7/19/2018,,Beaufort,NC,28516-2152,Carteret,US,Methodist - UMC,Methodist,250,Church,3,1,367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA80000E,Realm Connect,Active,,7/13/2018,,Raleigh,NC,27604-3770,Wake,US,Non - Denominational,Non - Denominational,100,Church,6,29,30,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA80000N,Realm Inform,Active,,8/30/2018,,Palmyra,VA,22963-4834,Fluvanna,US,Lutheran - ELCA,Lutheran,100,Church,2,2,104,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA80000T,Realm Connect,Active,,2/26/2018,,Raleigh,NC,27603-3552,Wake,US,Inter-Denominational,Non - Denominational,550,Church,14,183,549,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
AGFERA80000V,Realm Inform,Active,,3/18/2015,,Dunn,NC,28334-6095,Sampson,US,Pentecostal Free Will Baptist,Pentecostal,150,Church,1,24,150,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA80000Y,Realm Inform,Active,,9/20/2017,,Raleigh,NC,27617-7411,Wake,US,United Church of Christ,United Church of Christ,263,Church,9,2,158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AGFERA800017,Realm Inform,Not Using,No Longer Needed,7/19/2018,7/19/2021,Southport,NC,28461-3816,Brunswick,US,Baptist - SBC,Baptist,150,Church,3,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
